T163.1,T163_P13.M02,49,163,1,P13,P,13,MDOCKPP,428,2,1,15,18,0.0000,1.0000,0.0000,0.0242,31.0677,28.2495,29.0861,1733.5,13.63,16.18,0,(),0.2162,0.2222,0.6800,0.6800,27.8482,28.1301,incorrect,incorrect,0,0,0,(null)
T163.1,T163_P13.M03,49,163,1,P13,P,13,MDOCKPP,428,3,1,9,18,0.0435,0.9836,0.0235,0.0282,42.7165,29.5164,29.2995,4846.0,24.45,176.70,0,(),0.6486,0.6667,0.5294,0.5472,27.8835,28.0521,incorrect,incorrect,0,0,0,(null)
T163.1,T163_P13.M04,49,163,1,P13,P,13,MDOCKPP,428,4,1,6,18,0.0000,0.8095,0.0000,0.0154,40.5038,24.0470,25.0064,923.3,25.41,109.16,0,(),0.1622,0.1111,0.4545,0.6667,3.1020,28.1510,incorrect,incorrect,0,0,1,(null)
T163.1,T163_P13.M05,49,163,1,P13,P,13,MDOCKPP,428,5,1,10,18,0.0435,0.9839,0.0235,0.0282,42.7290,29.5168,29.3196,4884.0,24.44,176.64,0,(),0.6486,0.6389,0.5294,0.5577,27.8742,28.0441,incorrect,incorrect,0,0,0,(null)
T163.1,T163_P14.M01,49,163,1,P14,P,14,Zou,162,1,1,8,18,0.1304,0.8571,0.1362,0.0620,35.8237,28.9259,29.6780,1817.6,20.38,42.12,0,(),0.4595,0.4444,0.4333,0.4483,27.7818,28.0652,incorrect,incorrect,0,0,0,(null)
T163.1,T163_P14.M02,49,163,1,P14,P,14,Zou,162,2,1,4,18,0.0000,1.0000,0.0000,0.0204,34.5870,22.6323,23.7531,1566.4,27.77,70.63,0,(),0.2703,0.2222,0.5238,0.6000,19.2278,19.4013,incorrect,incorrect,0,0,0,(null)
T163.1,T163_P14.M03,49,163,1,P14,P,14,Zou,162,3,1,0,18,0.0000,1.0000,0.0000,0.0184,36.0904,29.3727,30.0170,175.3,22.67,24.56,0,(),0.0000,0.0000,1.0000,1.0000,27.8187,28.1033,incorrect,incorrect,0,0,0,(null)
T163.1,T163_P14.M04,49,163,1,P14,P,14,Zou,162,4,1,9,18,0.0435,0.9836,0.0235,0.0282,42.7165,29.5164,29.2995,4846.0,24.45,176.70,0,(),0.6486,0.6667,0.5294,0.5472,27.8835,28.0521,incorrect,incorrect,0,0,0,(null)
T163.1,T163_P14.M05,49,163,1,P14,P,14,Zou,162,5,1,3,18,0.0270,0.8293,0.0466,0.0277,36.0710,24.8827,25.8139,1521.8,14.56,102.21,0,(),0.2432,0.2500,0.5500,0.5714,3.1124,28.0577,incorrect,incorrect,0,0,1,(null)
T163.1,T163_P16.M01,49,163,1,P16,P,16,AndreaniGuerois,426,1,1,8,18,0.0000,0.5536,0.0000,0.0416,23.9702,13.0211,13.7977,2419.0,21.39,13.07,0,(),0.0811,0.4167,0.9000,0.5714,9.4156,14.1041,incorrect,incorrect,0,0,1,(null)
T163.1,T163_P16.M02,49,163,1,P16,P,16,AndreaniGuerois,426,2,1,4,18,0.0312,0.7529,0.0551,0.0172,61.0306,37.1107,37.2797,3557.1,16.94,169.92,0,(),0.4595,0.4722,0.5854,0.5952,5.5863,4.4544,incorrect,incorrect,0,0,0,(null)
T163.1,T163_P16.M03,49,163,1,P16,P,16,AndreaniGuerois,426,3,1,4,18,0.1892,0.5147,0.2720,0.1973,10.6636,12.4603,12.7374,2585.5,3.94,90.66,0,(),0.4324,0.5833,0.5000,0.3824,9.0794,14.5364,incorrect,incorrect,0,0,1,(null)
T163.1,T163_P16.M04,49,163,1,P16,P,16,AndreaniGuerois,426,4,1,6,18,0.0811,0.6912,0.1284,0.0854,19.9767,10.0182,10.9782,2875.3,16.13,22.58,0,(),0.3514,0.6389,0.6176,0.3784,9.2726,3.7860,incorrect,incorrect,0,0,1,(null)
T163.1,T163_P16.M05,49,163,1,P16,P,16,AndreaniGuerois,426,5,1,8,18,0.0000,0.5143,0.0000,0.0080,56.3974,35.3104,36.2757,3750.1,10.40,152.41,0,(),0.3243,0.3056,0.7447,0.7708,8.1811,7.3720,incorrect,incorrect,0,0,0,(null)
T163.1,T163_P17.M01,49,163,1,P17,P,17,SWARMDOCK,247,1,1,4,18,0.0000,0.8621,0.0000,0.0177,39.0209,16.8889,17.0690,1281.4,38.41,121.75,0,(),0.2973,0.3611,0.5000,0.3158,2.7804,6.2549,incorrect,incorrect,0,0,1,(null)
T163.1,T163_P17.M02,49,163,1,P17,P,17,SWARMDOCK,247,2,1,1,18,0.0000,1.0000,0.0000,0.0180,38.8092,16.5262,16.7706,847.2,38.20,113.91,0,(),0.2432,0.2500,0.3571,0.3571,2.7330,6.2479,incorrect,incorrect,0,0,1,(null)
T163.1,T163_P17.M03,49,163,1,P17,P,17,SWARMDOCK,247,3,1,6,18,0.0000,0.7143,0.0000,0.0191,37.7357,15.7984,16.0075,1459.0,37.49,122.43,0,(),0.3243,0.4167,0.5200,0.3182,2.8688,6.3665,incorrect,incorrect,0,0,1,(null)
T163.1,T163_P17.M04,49,163,1,P17,P,17,SWARMDOCK,247,4,1,0,18,0.0000,1.0000,0.0000,0.0185,37.9930,16.8904,17.2539,756.3,36.99,107.47,0,(),0.1892,0.2500,0.3636,0.2500,2.8400,6.3393,incorrect,incorrect,0,0,1,(null)
T163.1,T163_P17.M05,49,163,1,P17,P,17,SWARMDOCK,247,5,1,6,18,0.0000,0.7922,0.0000,0.0161,40.4402,19.2388,19.3206,3069.4,40.25,81.92,0,(),0.2703,0.5000,0.7222,0.5000,3.1077,6.4610,incorrect,incorrect,0,0,1,(null)
T163.1,T163_P18.M01,49,163,1,P18,P,18,Bates,1,1,1,12,18,0.0000,0.7333,0.0000,0.0228,32.9292,19.4627,20.4540,2131.2,30.15,102.91,0,(),0.4324,0.4444,0.4839,0.4074,4.6443,17.5131,incorrect,incorrect,0,0,1,(null)
T163.1,T163_P18.M02,49,163,1,P18,P,18,Bates,1,2,1,5,18,0.0000,0.8387,0.0000,0.0164,40.2448,18.6738,18.9076,2715.0,39.95,53.99,0,(),0.2703,0.5000,0.6875,0.4857,4.0689,9.0313,incorrect,incorrect,0,0,1,(null)
T163.1,T163_P18.M03,49,163,1,P18,P,18,Bates,1,3,1,3,18,0.0000,0.7872,0.0000,0.0179,38.8363,16.7627,16.9446,2112.0,37.85,179.96,0,(),0.4054,0.5000,0.4444,0.4000,3.4526,6.8398,incorrect,incorrect,0,0,1,(null)
T163.1,T163_P18.M04,49,163,1,P18,P,18,Bates,1,4,1,6,18,0.0000,0.8718,0.0000,0.0244,31.8439,18.4141,20.1421,1840.0,30.66,18.49,0,(),0.3514,0.4722,0.4800,0.3704,6.4285,18.8162,incorrect,incorrect,0,0,1,(null)
T163.1,T163_P18.M05,49,163,1,P18,P,18,Bates,1,5,1,20,18,0.0000,0.8621,0.0000,0.0205,35.0421,19.4534,19.5639,3230.7,34.09,74.04,0,(),0.2973,0.5278,0.7105,0.5476,6.0963,13.4504,incorrect,incorrect,0,1,1,(null)
T163.1,T163_P19.M01,49,163,1,P19,P,19,HADDOCK,159,1,1,10,18,0.0000,0.8435,0.0000,0.0185,37.2880,18.9240,19.9311,4977.8,35.61,72.91,0,(),0.8378,0.8611,0.4364,0.4364,5.1322,4.8782,incorrect,incorrect,0,0,0,(null)
T163.1,T163_P19.M02,49,163,1,P19,P,19,HADDOCK,159,2,1,7,18,0.0000,0.8435,0.0000,0.0184,37.4053,19.0899,20.1376,4982.7,35.74,74.92,0,(),0.8378,0.8611,0.4259,0.4259,5.0553,4.7689,incorrect,incorrect,0,0,0,(null)
T163.1,T163_P19.M03,49,163,1,P19,P,19,HADDOCK,159,3,1,13,18,0.0000,0.8496,0.0000,0.0186,37.2491,18.6430,19.6915,4677.9,35.70,77.16,0,(),0.8108,0.8333,0.4340,0.4340,4.8904,4.6937,incorrect,incorrect,0,0,0,(null)
T163.1,T163_P19.M04,49,163,1,P19,P,19,HADDOCK,159,4,1,10,18,0.0000,0.9192,0.0000,0.0203,35.4990,18.4454,19.5387,4556.1,33.87,79.03,0,(),0.8378,0.8333,0.3922,0.4118,5.3869,5.0251,incorrect,incorrect,0,0,0,(null)
T163.1,T163_P19.M05,49,163,1,P19,P,19,HADDOCK,159,5,1,13,18,0.0000,0.7302,0.0000,0.0187,37.1693,18.6980,19.7536,3943.8,35.41,81.52,0,(),0.7838,0.8056,0.3958,0.3958,5.1120,4.8475,incorrect,incorrect,0,0,0,(null)
T163.1,T163_P20.M01,49,163,1,P20,P,20,Bonvin,0,1,1,10,18,0.0000,0.9167,0.0000,0.0198,35.9544,18.6273,19.6525,4149.8,34.34,75.37,0,(),0.8108,0.8333,0.4118,0.4118,5.3758,4.8935,incorrect,incorrect,0,0,0,(null)
T163.1,T163_P20.M02,49,163,1,P20,P,20,Bonvin,0,2,1,16,18,0.0000,0.8636,0.0000,0.0192,36.5126,18.8487,19.9877,4680.6,35.00,73.41,0,(),0.8108,0.8333,0.4000,0.4444,4.9179,5.0500,incorrect,incorrect,0,0,0,(null)
T163.1,T163_P20.M03,49,163,1,P20,P,20,Bonvin,0,3,1,10,18,0.0000,0.8019,0.0000,0.0175,38.6239,19.0229,20.0611,4715.4,37.17,68.73,0,(),0.8108,0.8333,0.4444,0.4340,5.2085,5.0597,incorrect,incorrect,0,0,0,(null)
T163.1,T163_P20.M04,49,163,1,P20,P,20,Bonvin,0,4,1,13,18,0.0000,0.8220,0.0000,0.0178,38.1182,19.0293,20.0051,4942.8,36.53,74.03,0,(),0.8378,0.8333,0.4464,0.4545,5.0869,4.6800,incorrect,incorrect,0,0,0,(null)
T163.1,T163_P20.M05,49,163,1,P20,P,20,Bonvin,0,5,1,11,18,0.0000,0.9000,0.0000,0.0187,37.0753,19.0010,20.0454,4701.5,35.42,81.34,0,(),0.8108,0.8611,0.4340,0.4151,5.0237,4.7787,incorrect,incorrect,0,0,0,(null)
T163.1,T163_P23.M01,49,163,1,P23,P,23,PYDOCKWEB,263,1,1,2,18,0.0000,0.6087,0.0000,0.0231,32.2226,23.0599,23.7282,1747.1,19.89,166.18,0,(),0.2703,0.2500,0.5833,0.6400,22.1369,22.3066,incorrect,incorrect,0,0,0,(null)
T163.1,T163_P23.M02,49,163,1,P23,P,23,PYDOCKWEB,263,2,1,1,18,0.0000,0.6250,0.0000,0.0233,32.0888,23.0236,23.6831,1775.2,19.77,165.54,0,(),0.2703,0.2500,0.5833,0.6400,22.1115,22.2798,incorrect,incorrect,0,0,0,(null)
T163.1,T163_P23.M03,49,163,1,P23,P,23,PYDOCKWEB,263,3,1,8,18,0.0000,0.6000,0.0000,0.0228,32.4630,23.1028,23.7644,1745.3,20.14,167.21,0,(),0.3243,0.2500,0.5385,0.6400,22.1535,22.3283,incorrect,incorrect,0,0,0,(null)
T163.1,T163_P23.M04,49,163,1,P23,P,23,PYDOCKWEB,263,4,1,2,18,0.0000,0.4500,0.0000,0.0342,25.8640,20.7510,21.4354,1876.3,22.11,47.14,0,(),0.1081,0.1111,0.8333,0.8462,9.5970,22.2739,incorrect,incorrect,0,0,1,(null)
T163.1,T163_P23.M05,49,163,1,P23,P,23,PYDOCKWEB,263,5,1,4,18,0.0270,0.4167,0.0516,0.0401,27.2735,21.5121,22.0554,2129.2,19.56,177.68,0,(),0.1622,0.2222,0.7600,0.7500,9.5943,22.3076,incorrect,incorrect,0,0,1,(null)
T163.1,T163_P24.M01,49,163,1,P24,P,24,LZERD,249,1,1,3,18,0.1818,0.5745,0.2550,0.1341,17.3273,9.1307,9.8908,2054.8,14.00,29.00,0,(),0.3514,0.5278,0.5517,0.3448,9.6135,5.5387,incorrect,incorrect,0,0,1,(null)
T163.1,T163_P24.M02,49,163,1,P24,P,24,LZERD,249,2,1,2,18,0.0000,0.6970,0.0000,0.0246,32.2552,15.8555,15.1827,1892.9,28.92,48.33,0,(),0.3784,0.4444,0.5000,0.3600,9.5991,4.7156,incorrect,incorrect,0,0,1,(null)
T163.1,T163_P24.M03,49,163,1,P24,P,24,LZERD,249,3,1,17,18,0.0000,0.7886,0.0000,0.0567,20.8615,8.9068,11.2766,4434.9,18.22,155.48,0,(),0.5135,0.5556,0.6724,0.6491,2.9750,3.6398,incorrect,incorrect,0,0,0,(null)
T163.1,T163_P24.M04,49,163,1,P24,P,24,LZERD,249,4,1,11,18,0.0000,0.7869,0.0000,0.0386,25.2537,12.5822,13.3448,4429.1,22.18,45.28,0,(),0.5676,0.6944,0.5962,0.5455,2.8371,3.6835,incorrect,incorrect,0,0,0,(null)
