target_id,identification,round,target,interface,p_id,p_type,p_rank,name,uid,model,e,nclash,threshold,fnat,fnonnat,f1,dockq,lrms,irms,srms,ia,dL,thetaL,nchain,(seqid//),fIR_L,fIR_R,fOP_L,fOP_R,mrms_L,mrms_R,classification,main_classification,stars,clashes,low_id,md5
T235.1,T235_P01.M43,56,235,1,P01,P,1,Brysbaert,660,43,0,37,66,0.2468,0.6667,0.2836,0.2691,8.2217,7.0070,7.1940,2129.1,3.23,19.79,0,(),0.4688,0.8182,0.3478,0.1290,4.6238,1.3659,acceptable,acceptable,1,0,0,(null)
T235.1,T235_P01.M44,56,235,1,P01,P,1,Brysbaert,660,44,0,20,66,0.3247,0.5806,0.3661,0.1195,46.1167,61.5888,58.6927,2244.3,11.56,41.76,0,(),0.6250,0.8182,0.3939,0.1290,42.9925,1.0725,incorrect,incorrect,0,0,0,(null)
T235.1,T235_P01.M45,56,235,1,P01,P,1,Brysbaert,660,45,0,27,66,0.4026,0.5294,0.4344,0.1446,48.0334,64.9272,60.7231,2318.4,13.85,16.52,0,(),0.6250,0.8788,0.4118,0.1714,45.6777,0.9695,incorrect,incorrect,0,0,0,(null)
T235.1,T235_P01.M46,56,235,1,P01,P,1,Brysbaert,660,46,0,23,66,0.3377,0.6087,0.3626,0.1241,45.4434,61.3166,57.1163,2293.5,12.82,26.96,0,(),0.5938,0.8182,0.4242,0.1562,42.7883,0.9339,incorrect,incorrect,0,0,0,(null)
T235.1,T235_P01.M47,56,235,1,P01,P,1,Brysbaert,660,47,0,27,66,0.2597,0.6769,0.2881,0.0985,44.7549,60.0661,56.1911,2235.4,12.25,30.23,0,(),0.5000,0.7879,0.4483,0.1613,41.9722,1.4118,incorrect,incorrect,0,0,0,(null)
T235.1,T235_P01.M48,56,235,1,P01,P,1,Brysbaert,660,48,0,32,66,0.3117,0.6094,0.3471,0.1240,33.9397,45.5795,42.1500,2164.0,10.24,19.17,0,(),0.5625,0.8485,0.3793,0.1250,31.8380,0.8844,incorrect,incorrect,0,0,0,(null)
T235.1,T235_P01.M49,56,235,1,P01,P,1,Brysbaert,660,49,0,93,66,0.3377,0.5970,0.3676,0.3871,6.5214,3.0593,3.4545,2067.9,1.06,22.07,0,(),0.7188,0.7879,0.2581,0.1034,0.5877,1.3674,acceptable,acceptable,1,1,0,(null)
T235.1,T235_P01.M50,56,235,1,P01,P,1,Brysbaert,660,50,0,25,66,0.3636,0.5167,0.4151,0.1328,45.4912,61.5464,57.3762,2086.4,11.15,13.13,0,(),0.5938,0.8788,0.3448,0.1471,43.9237,0.8279,incorrect,incorrect,0,0,0,(null)
T235.1,T235_P01.M51,56,235,1,P01,P,1,Brysbaert,660,51,0,16,66,0.3636,0.5735,0.3926,0.1321,46.9853,63.5022,59.4283,2314.9,13.19,18.43,0,(),0.5938,0.8485,0.4242,0.1250,44.7127,0.9762,incorrect,incorrect,0,0,0,(null)
T235.1,T235_P01.M52,56,235,1,P01,P,1,Brysbaert,660,52,0,24,66,0.3766,0.5312,0.4180,0.1386,42.7401,58.1990,54.9942,2318.8,11.71,11.57,0,(),0.5938,0.9091,0.4242,0.0909,41.0038,1.2532,incorrect,incorrect,0,0,0,(null)
T235.1,T235_P01.M53,56,235,1,P01,P,1,Brysbaert,660,53,0,17,66,0.3506,0.5556,0.3921,0.1309,41.0780,55.6292,52.4554,2301.2,11.53,20.29,0,(),0.6250,0.8182,0.4286,0.1562,38.9222,1.0699,incorrect,incorrect,0,0,0,(null)
T235.1,T235_P01.M54,56,235,1,P01,P,1,Brysbaert,660,54,0,22,66,0.0390,0.9400,0.0473,0.0213,54.0654,56.9221,53.9824,1944.8,13.22,160.27,0,(),0.5000,0.6667,0.4839,0.1538,39.0860,0.8946,incorrect,incorrect,0,0,0,(null)
T235.1,T235_P01.M55,56,235,1,P01,P,1,Brysbaert,660,55,0,42,66,0.2338,0.7206,0.2545,0.2620,8.8717,5.3339,5.7912,2017.0,1.21,28.59,0,(),0.5625,0.7879,0.3571,0.1034,2.5915,1.3384,acceptable,acceptable,1,0,0,(null)
T235.1,T235_P01.M56,56,235,1,P01,P,1,Brysbaert,660,56,0,24,66,0.3506,0.5254,0.4037,0.1287,45.0124,60.0100,57.0887,2241.1,13.57,24.93,0,(),0.6250,0.8788,0.3750,0.0938,42.1186,0.9343,incorrect,incorrect,0,0,0,(null)
T235.1,T235_P01.M57,56,235,1,P01,P,1,Brysbaert,660,57,0,36,66,0.0390,0.9434,0.0463,0.0212,54.3038,58.9626,56.5327,1825.1,10.76,156.01,0,(),0.4688,0.6667,0.3750,0.1200,40.8426,1.5060,incorrect,incorrect,0,0,0,(null)
