target_id,identification,round,target,interface,p_id,p_type,p_rank,name,uid,model,e,nclash,threshold,fnat,fnonnat,f1,dockq,lrms,irms,srms,ia,dL,thetaL,nchain,(seqid//),fIR_L,fIR_R,fOP_L,fOP_R,mrms_L,mrms_R,classification,main_classification,stars,clashes,low_id,md5
T187.1,T187_P19.M02,53,187,1,P19,P,19,Bates,1,2,1,10,126,0.0000,1.0000,0.0000,0.0050,88.4945,19.4545,24.6126,2807.0,51.19,116.42,0,(),0.0153,0.4648,0.9677,0.1538,5.6164,13.2236,incorrect,incorrect,0,0,0,(null)
T187.1,T187_P19.M03,53,187,1,P19,P,19,Bates,1,3,1,10,126,0.0000,1.0000,0.0000,0.0050,88.5157,19.4545,24.6126,2807.0,51.21,116.42,0,(),0.0153,0.4648,0.9677,0.1538,5.6180,13.2236,incorrect,incorrect,0,0,0,(null)
T187.1,T187_P19.M04,53,187,1,P19,P,19,Bates,1,4,1,10,126,0.0000,1.0000,0.0000,0.0050,88.5157,19.4545,24.6126,2807.0,51.21,116.42,0,(),0.0153,0.4648,0.9677,0.1538,5.6180,13.2236,incorrect,incorrect,0,0,0,(null)
T187.1,T187_P19.M05,53,187,1,P19,P,19,Bates,1,5,1,10,126,0.0000,1.0000,0.0000,0.0050,88.5157,19.4545,24.6126,2807.0,51.21,116.42,0,(),0.0153,0.4648,0.9677,0.1538,5.6180,13.2236,incorrect,incorrect,0,0,0,(null)
T187.1,T187_P20.M01,53,187,1,P20,P,20,Jimenez-Garcia,552,1,1,3,126,0.0000,1.0000,0.0000,0.0050,84.4050,21.0731,23.2482,1110.8,69.53,81.04,0,(),0.0076,0.0563,0.9474,0.7333,5.9413,18.3774,incorrect,incorrect,0,0,1,(null)
T187.1,T187_P20.M02,53,187,1,P20,P,20,Jimenez-Garcia,552,2,1,3,126,0.0000,1.0000,0.0000,0.0060,81.3528,17.6404,19.5979,1758.5,63.78,87.40,0,(),0.0153,0.1268,0.9200,0.6400,5.7391,19.3007,incorrect,incorrect,0,0,1,(null)
T187.1,T187_P20.M03,53,187,1,P20,P,20,Jimenez-Garcia,552,3,1,3,126,0.0000,1.0000,0.0000,0.0060,76.5024,19.4468,21.5244,1176.7,66.82,57.17,0,(),0.0076,0.0845,0.9697,0.6667,5.6823,18.3026,incorrect,incorrect,0,0,1,(null)
T187.1,T187_P20.M04,53,187,1,P20,P,20,Jimenez-Garcia,552,4,1,8,126,0.0000,1.0000,0.0000,0.0059,82.6977,17.4341,19.4385,1467.6,60.93,100.09,0,(),0.0687,0.0423,0.6538,0.8235,6.0804,18.7508,incorrect,incorrect,0,0,1,(null)
T187.1,T187_P20.M05,53,187,1,P20,P,20,Jimenez-Garcia,552,5,1,3,126,0.0000,1.0000,0.0000,0.0049,79.5529,25.4334,28.2602,1398.0,46.00,97.11,0,(),0.0840,0.1549,0.6207,0.4500,5.8519,18.5119,incorrect,incorrect,0,0,1,(null)
T187.1,T187_P21.M01,53,187,1,P21,P,21,Fernandez-Recio,48,1,1,24,126,0.0000,1.0000,0.0000,0.0045,75.8591,44.4554,46.6320,3941.7,53.46,57.21,0,(),0.0000,0.4507,1.0000,0.1351,36.2124,9.3042,incorrect,incorrect,0,0,0,(null)
T187.1,T187_P21.M02,53,187,1,P21,P,21,Fernandez-Recio,48,2,1,37,126,0.0000,1.0000,0.0000,0.0033,94.3140,35.1157,37.5123,4304.7,81.97,102.15,0,(),0.0000,0.4225,1.0000,0.2308,24.9874,7.4167,incorrect,incorrect,0,0,0,(null)
T187.1,T187_P21.M03,53,187,1,P21,P,21,Fernandez-Recio,48,3,1,24,126,0.0000,1.0000,0.0000,0.0043,77.9495,46.1251,48.5149,3560.0,55.02,58.15,0,(),0.0000,0.3803,1.0000,0.1562,36.3203,9.2964,incorrect,incorrect,0,0,0,(null)
T187.1,T187_P21.M04,53,187,1,P21,P,21,Fernandez-Recio,48,4,1,23,126,0.0000,1.0000,0.0000,0.0029,97.2084,45.9972,47.0082,3119.0,71.31,116.25,0,(),0.0000,0.3803,1.0000,0.1562,49.6162,9.2945,incorrect,incorrect,0,0,0,(null)
T187.1,T187_P21.M05,53,187,1,P21,P,21,Fernandez-Recio,48,5,1,26,126,0.0000,1.0000,0.0000,0.0023,107.0613,55.2308,57.0349,3678.1,84.50,156.19,0,(),0.0458,0.4225,0.9130,0.1429,56.5697,8.1282,incorrect,incorrect,0,0,0,(null)
T187.1,T187_P22.M01,53,187,1,P22,P,22,PYDOCKDNAWEB,640,1,1,598,126,0.0000,1.0000,0.0000,0.0058,68.0180,34.4299,37.8043,3604.1,43.04,57.25,0,(),0.0076,0.2817,0.9863,0.2000,39.7510,13.3370,incorrect,incorrect,0,1,0,(null)
