4
61 312 0 /local/master/Evaluation/R61/T312/INT.1
61 314 0 /local/master/Evaluation/R61/T314/INT.1
61 315 0 /local/master/Evaluation/R61/T315/INT.1
61 316 0 /local/master/Evaluation/R61/T316/INT.1
target_id,identification,round,target,interface,p_id,p_type,p_rank,name,uid,model,e,nclash,threshold,fnat,fnonnat,f1,dockq,lrms,irms,srms,ia,dL,thetaL,nchain,(seqid//),fIR_L,fIR_R,fOP_L,fOP_R,mrms_L,mrms_R,classification,main_classification,stars,clashes,low_id,md5
T312.1,T312_P03.M25,61,312,1,P03,P,3,LZERD,249,25,1,10,89,0.0000,0.8727,0.0000,0.0472,22.2585,12.4878,13.3838,1979.6,8.46,142.99,0,(),0.0000,0.6429,1.0000,0.3571,0.9850,4.2124,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M26,61,312,1,P03,P,3,LZERD,249,26,1,16,89,0.0167,0.9483,0.0256,0.0602,20.1335,13.4884,13.4684,1755.2,3.93,148.21,0,(),0.1200,0.6071,0.8929,0.2917,0.9161,4.2829,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M27,61,312,1,P03,P,3,LZERD,249,27,1,25,89,0.0000,0.9661,0.0000,0.0487,21.8909,12.1758,13.3099,1894.5,6.79,167.82,0,(),0.0400,0.7143,0.9643,0.2593,0.9313,4.3200,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M28,61,312,1,P03,P,3,LZERD,249,28,1,11,89,0.0000,1.0000,0.0000,0.0875,15.3126,9.0219,9.5910,1141.3,7.54,71.68,0,(),0.1600,0.4286,0.7778,0.0769,1.1684,2.2887,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M29,61,312,1,P03,P,3,LZERD,249,29,1,15,89,0.0000,0.8636,0.0000,0.0461,22.3636,13.4956,14.4239,995.6,9.60,178.31,0,(),0.0000,0.5714,1.0000,0.1111,1.1503,3.9563,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M30,61,312,1,P03,P,3,LZERD,249,30,1,30,89,0.0000,0.7018,0.0000,0.0572,19.8202,11.6755,12.9082,1739.7,5.78,166.20,0,(),0.0400,0.7143,0.9615,0.2593,1.3422,2.8005,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M31,61,312,1,P03,P,3,LZERD,249,31,1,22,89,0.0500,0.9634,0.0425,0.1080,15.2859,7.5719,8.5621,2363.9,7.94,75.75,0,(),0.5200,0.7500,0.6176,0.4167,0.9346,4.5389,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M32,61,312,1,P03,P,3,LZERD,249,32,1,29,89,0.0000,0.9783,0.0000,0.0519,21.3003,10.9869,11.7595,2614.6,10.39,175.23,0,(),0.5600,0.7857,0.6818,0.3714,1.5724,4.6016,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M33,61,312,1,P03,P,3,LZERD,249,33,1,22,89,0.0000,0.7191,0.0000,0.0439,22.7441,15.5514,16.2191,2280.6,3.80,177.56,0,(),0.0800,0.6786,0.9394,0.3214,1.3182,3.9899,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M34,61,312,1,P03,P,3,LZERD,249,34,1,66,89,0.1333,0.9355,0.0864,0.1533,13.1048,8.4214,9.0118,3067.5,5.38,82.96,0,(),0.8400,0.8929,0.5532,0.3902,1.0762,4.3587,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M35,61,312,1,P03,P,3,LZERD,249,35,1,5,89,0.0000,0.9697,0.0000,0.0454,22.5109,13.9806,14.2095,1232.6,9.79,128.47,0,(),0.1200,0.4643,0.8696,0.3158,0.9469,4.5063,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M36,61,312,1,P03,P,3,LZERD,249,36,1,13,89,0.0000,1.0000,0.0000,0.0406,25.1105,10.8188,11.7972,1537.5,18.56,166.96,0,(),0.1200,0.5000,0.8750,0.4167,0.9697,4.4951,incorrect,incorrect,0,0,0,(null)
